Ssiderea046003	K10599
Ssiderea052652	K09582
Ssiderea016572	K25178
Ssiderea012542	K12617
Ssiderea044296	K12173
Ssiderea014376	K11204
Ssiderea044801	K04135
Ssiderea054321	K17253
Ssiderea011726	K12586
Ssiderea025429	K10366
Ssiderea054838	K08202
Ssiderea058314	K02513
Ssiderea023389	K05155
Ssiderea058259	K24335
Ssiderea033406	K23553
Ssiderea042646	K23697
Ssiderea040037	K05121
Ssiderea055949	K24822
Ssiderea041333	K17341
Ssiderea022101	K06532
Ssiderea012485	K15779
Ssiderea019386	K03439
Ssiderea053754	K05681
Ssiderea053017	K12646
Ssiderea014789	K05743
Ssiderea058091	K12870
Ssiderea042501	K22628
Ssiderea013486	K06825
Ssiderea037015	K06525
Ssiderea044133	K09214
Ssiderea015774	K14079
Ssiderea002367	K17341
Ssiderea044054	K07364
Ssiderea012818	K20195
Ssiderea041981	K25537
Ssiderea018681	K00522
Ssiderea031387	K01019
Ssiderea025316	K03353
Ssiderea044505	K01858
Ssiderea055358	K25401
Ssiderea047838	K08003
Ssiderea024681	K16483
Ssiderea019266	K09452
Ssiderea031876	K18085
Ssiderea022174	K15075
Ssiderea048313	K06766
Ssiderea024365	K22453
Ssiderea031598	K09592
Ssiderea048435	K08409
Ssiderea042540	K01017
Ssiderea039036	K16506
Ssiderea043708	K18710
Ssiderea052143	K22790
Ssiderea039727	K20865
Ssiderea030248	K16469
Ssiderea039040	K24431
Ssiderea029700	K20296
Ssiderea013671	K23896
Ssiderea023240	K03020
Ssiderea042680	K04659
Ssiderea021414	K11270
Ssiderea026824	K25749
Ssiderea021454	K04746
Ssiderea051948	K12622
Ssiderea020350	K05052
Ssiderea045811	K03173
Ssiderea053361	K09228
Ssiderea049893	K09669
Ssiderea025902	K27816
Ssiderea026018	K16353
Ssiderea055450	K16550
Ssiderea014865	K04392
Ssiderea001110	K04362
Ssiderea018218	K22791
Ssiderea042056	K02146
Ssiderea012408	K07432
Ssiderea055468	K16543
Ssiderea008889	K03766
Ssiderea024797	K01487
Ssiderea006857	K03648
Ssiderea048664	K18669
Ssiderea019314	K02156
Ssiderea015840	K04556
Ssiderea039190	K14552
Ssiderea057967	K19904
Ssiderea052254	K10408
Ssiderea014736	K01672
Ssiderea052926	K13624
Ssiderea045248	K24469
Ssiderea049078	K05673
Ssiderea051538	K13047
Ssiderea000710	K09657
Ssiderea040593	K07282
Ssiderea022543	K00471
Ssiderea017904	K00939
Ssiderea047185	K01953
Ssiderea037883	K22193
Ssiderea044359	K19360
Ssiderea016050	K14354
Ssiderea008432	K19372
Ssiderea011664	K21594
Ssiderea005586	K06240
Ssiderea045276	K05700
Ssiderea027528	K09663
Ssiderea000147	K25592
Ssiderea047610	K10407
Ssiderea005974	K21437
Ssiderea033726	K11997
Ssiderea030454	K24337
Ssiderea023854	K25709
Ssiderea61132	K04224
Ssiderea030289	K07422
Ssiderea005804	K04150
Ssiderea055287	K04460
Ssiderea013245	K04285
Ssiderea019095	K04362
Ssiderea038365	K11650
Ssiderea041919	K24889
Ssiderea004576	K17926
Ssiderea055993	K14072
Ssiderea025539	K12386
Ssiderea051579	K01896
Ssiderea030055	K22614
Ssiderea030250	K06664
Ssiderea009017	K19531
Ssiderea003905	K01206
Ssiderea027432	K22754
Ssiderea026088	K03106
Ssiderea048021	K24936
Ssiderea010162	K04221
Ssiderea033117	K19984
Ssiderea048046	K04990
Ssiderea030803	K16499
Ssiderea013765	K10329
Ssiderea054999	K23490
Ssiderea009683	K00548
Ssiderea032698	K06826
Ssiderea046702	K20685
Ssiderea002818	K11307
Ssiderea020660	K14616
Ssiderea022626	K24936
Ssiderea015100	K01372
Ssiderea004436	K24936
Ssiderea038286	K00546
Ssiderea000922	K19467
Ssiderea031737	K08375
Ssiderea055859	K08193
Ssiderea044230	K09328
Ssiderea016938	K21456
Ssiderea020918	K25817
Ssiderea046320	K04657
Ssiderea053647	K15281
Ssiderea050642	K14616
Ssiderea024973	K16466
Ssiderea62257	K07497
Ssiderea044750	K24721
Ssiderea038867	K10630
Ssiderea61062	K01020
Ssiderea034041	K04142
Ssiderea005281	K18592
Ssiderea042651	K00315
Ssiderea023072	K13649
Ssiderea012195	K04958
Ssiderea039097	K07375
Ssiderea025655	K13120
Ssiderea007918	K01897
Ssiderea029217	K06111
Ssiderea049058	K13748
Ssiderea046488	K01394
Ssiderea019274	K14610
Ssiderea023027	K08378
Ssiderea59570	K04550
Ssiderea058305	K00108
Ssiderea044686	K22865
Ssiderea015192	K14574
Ssiderea056933	K10397
Ssiderea015520	K24041
Ssiderea051303	K19909
Ssiderea053000	K09634
Ssiderea046743	K06560
Ssiderea001957	K23308
Ssiderea028218	K16609
Ssiderea056259	K08187
Ssiderea018756	K04989
Ssiderea014846	K02881
Ssiderea057179	K01897
Ssiderea025847	K11831
Ssiderea029195	K00549
Ssiderea023146	K04498
Ssiderea024645	K25457
Ssiderea038893	K01251
Ssiderea023979	K15450
Ssiderea012924	K12178
Ssiderea013336	K27834
Ssiderea020023	K04988
Ssiderea033173	K06826
Ssiderea012590	K04144
Ssiderea035632	K04142
Ssiderea001459	K23092
Ssiderea016056	K14354
Ssiderea030298	K07418
Ssiderea017775	K14820
Ssiderea046104	K17535
Ssiderea013190	K06704
Ssiderea012428	K03320
Ssiderea026646	K25857
Ssiderea046421	K07369
Ssiderea019101	K04606
Ssiderea020999	K10642
Ssiderea016671	K10993
Ssiderea015892	K07521
Ssiderea004443	K22641
Ssiderea047527	K09267
Ssiderea014903	K08052
Ssiderea038370	K00274
Ssiderea046428	K05110
Ssiderea022858	K17341
Ssiderea012057	K14407
Ssiderea031512	K09407
Ssiderea035343	K06095
Ssiderea044904	K06560
Ssiderea008822	K24050
Ssiderea033229	K18038
Ssiderea047918	K22557
Ssiderea046688	K01135
Ssiderea61357	K24936
Ssiderea046545	K13343
Ssiderea038170	K00274
Ssiderea027015	K24524
Ssiderea054960	K05289
Ssiderea019857	K05692
Ssiderea009154	K12076
Ssiderea048431	K08409
Ssiderea027215	K10529
Ssiderea034286	K06794
Ssiderea021669	K09656
Ssiderea037311	K06619
Ssiderea005021	K01052
Ssiderea052996	K02561
Ssiderea022975	K08727
Ssiderea014252	K23544
Ssiderea035236	K15687
Ssiderea016830	K05695
Ssiderea000601	K04863
Ssiderea001260	K25802
Ssiderea033095	K05312
Ssiderea000530	K08375
Ssiderea000705	K09656
Ssiderea018781	K04989
Ssiderea028496	K09228
Ssiderea023797	K21625
Ssiderea034140	K03679
Ssiderea040609	K09497
Ssiderea030069	K01689
Ssiderea051349	K24464
Ssiderea056638	K11251
Ssiderea001894	K04142
Ssiderea053329	K02599
Ssiderea018143	K27569
Ssiderea029389	K10158
Ssiderea051124	K15177
Ssiderea054485	K10951
Ssiderea008490	K15001
Ssiderea036740	K01411
Ssiderea037471	K15544
Ssiderea002981	K05614
Ssiderea029965	K03845
Ssiderea048822	K04892
Ssiderea046899	K05769
Ssiderea016130	K27816
Ssiderea021701	K04266
Ssiderea020856	K26957
Ssiderea055067	K02599
Ssiderea051401	K25805
Ssiderea028383	K22615
Ssiderea000975	K06793
Ssiderea047552	K07282
Ssiderea055443	K21396
Ssiderea001498	K02327
Ssiderea040850	K05126
Ssiderea019407	K19750
Ssiderea030311	K13346
Ssiderea057429	K08035
Ssiderea035308	K06619
Ssiderea023858	K07881
Ssiderea037710	K00315
Ssiderea047210	K01512
Ssiderea011654	K26098
Ssiderea62524	K19525
Ssiderea058214	K11154
Ssiderea013238	K13047
Ssiderea028671	K26503
Ssiderea049126	K04233
Ssiderea019245	K14616
Ssiderea027229	K24936
Ssiderea015828	K26546
Ssiderea008062	K02318
Ssiderea032238	K24865
Ssiderea025640	K05034
Ssiderea018651	K05051
Ssiderea019057	K08375
Ssiderea013117	K09628
Ssiderea011704	K17307
Ssiderea038395	K00079
Ssiderea023019	K23847
Ssiderea022872	K04362
Ssiderea026478	K08568
Ssiderea009212	K09671
Ssiderea048038	K24470
Ssiderea037333	K23624
Ssiderea010112	K17341
Ssiderea019703	K09876
Ssiderea058973	K04513
Ssiderea033247	K11548
Ssiderea014100	K13912
Ssiderea030074	K16777
Ssiderea012436	K16751
Ssiderea041461	K08187
Ssiderea012897	K08380
Ssiderea049468	K01425
Ssiderea016583	K05312
Ssiderea014968	K19511
Ssiderea022308	K01689
Ssiderea038842	K28005
Ssiderea015584	K02971
Ssiderea60857	K05220
Ssiderea020140	K06627
Ssiderea015232	K10335
Ssiderea036263	K12835
Ssiderea052172	K05673
Ssiderea60782	K07497
Ssiderea040584	K07282
Ssiderea028752	K24431
Ssiderea023620	K03990
Ssiderea021912	K14072
Ssiderea010639	K11150
Ssiderea000964	K17341
Ssiderea001046	K09228
Ssiderea039167	K15186
Ssiderea054761	K04200
Ssiderea048842	K05175
Ssiderea62154	K19682
Ssiderea033366	K16748
Ssiderea038379	K17391
Ssiderea039011	K04135
Ssiderea052808	K09223
Ssiderea034056	K20049
Ssiderea017607	K16493
Ssiderea010530	K00731
Ssiderea059154	K02163
Ssiderea034087	K21440
Ssiderea020105	K05126
Ssiderea054304	K22371
Ssiderea038321	K23605
Ssiderea031643	K05761
Ssiderea006110	K23289
Ssiderea006250	K19511
Ssiderea59457	K04266
Ssiderea031941	K09905
Ssiderea052455	K09510
Ssiderea005413	K12026
Ssiderea009991	K12606
Ssiderea011591	K24333
Ssiderea006671	K06794
Ssiderea031810	K04201
Ssiderea024119	K18407
Ssiderea016903	K09395
Ssiderea024958	K25358
Ssiderea023343	K14209
Ssiderea009029	K10058
Ssiderea026767	K21415
Ssiderea036208	K24793
Ssiderea040664	K00710
Ssiderea021617	K24835
Ssiderea026198	K09093
Ssiderea027022	K06689
Ssiderea039686	K14299
Ssiderea041966	K25537
Ssiderea025659	K11153
Ssiderea015511	K03434
Ssiderea013785	K03142
Ssiderea001681	K22790
Ssiderea005002	K24936
Ssiderea024991	K07904
Ssiderea046266	K18665
Ssiderea003028	K01363
Ssiderea053823	K25112
Ssiderea024550	K10799
Ssiderea022364	K11316
Ssiderea030791	K00810
Ssiderea042484	K01204
Ssiderea049011	K08961
Ssiderea019625	K05665
Ssiderea033372	K15015
Ssiderea054545	K09339
Ssiderea026283	K15680
Ssiderea049371	K13023
Ssiderea042837	K20795
Ssiderea045294	K09656
Ssiderea018676	K04221
Ssiderea026359	K14008
Ssiderea037400	K07293
Ssiderea025614	K22808
Ssiderea039810	K24835
Ssiderea042171	K12896
Ssiderea042026	K06711
Ssiderea056459	K08961
Ssiderea019089	K04362
Ssiderea045748	K26111
Ssiderea015764	K14784
Ssiderea009315	K04989
Ssiderea041498	K25440
Ssiderea002238	K24793
Ssiderea016251	K07497
Ssiderea016971	K04988
Ssiderea055135	K26220
Ssiderea046518	K07819
Ssiderea60212	K10901
Ssiderea044491	K11158
Ssiderea037660	K27928
Ssiderea025493	K02183
Ssiderea021576	K08375
Ssiderea016986	K04989
Ssiderea053535	K24338
Ssiderea051277	K04988
Ssiderea048377	K22790
Ssiderea021905	K24483
Ssiderea005274	K12035
Ssiderea021620	K06052
Ssiderea011936	K10889
Ssiderea014799	K16942
Ssiderea017983	K27569
Ssiderea014817	K00573
Ssiderea034858	K24523
Ssiderea050845	K08202
Ssiderea057764	K16316
Ssiderea013412	K02183
Ssiderea005766	K08892
Ssiderea030793	K27909
Ssiderea036132	K19413
Ssiderea032998	K06841
Ssiderea000216	K12471
Ssiderea022806	K14553
Ssiderea050227	K10642
Ssiderea048058	K06826
Ssiderea021242	K27391
Ssiderea042832	K16459
Ssiderea048454	K09517
Ssiderea032518	K27318
Ssiderea056825	K20877
Ssiderea051048	K23257
Ssiderea018239	K22791
Ssiderea013858	K24793
Ssiderea034034	K10866
Ssiderea018825	K00635
Ssiderea036111	K16621
Ssiderea029449	K22790
Ssiderea006495	K05051
Ssiderea018973	K13912
Ssiderea054220	K11848
Ssiderea045234	K25006
Ssiderea037638	K01017
Ssiderea035866	K04144
Ssiderea009399	K13278
Ssiderea010263	K11997
Ssiderea025091	K10457
Ssiderea054179	K04309
Ssiderea038606	K06129
Ssiderea002032	K18488
Ssiderea050818	K18932
Ssiderea000383	K24936
Ssiderea024292	K19932
Ssiderea031375	K25041
Ssiderea009304	K04988
Ssiderea037924	K22371
Ssiderea042356	K06778
Ssiderea039492	K19673
Ssiderea046343	K21439
Ssiderea021145	K09848
Ssiderea60422	K11153
Ssiderea051379	K09671
Ssiderea029265	K04594
Ssiderea025468	K03843
Ssiderea008781	K10426
Ssiderea009627	K04512
Ssiderea59800	K05668
Ssiderea013734	K21411
Ssiderea039085	K07819
Ssiderea003755	K04829
Ssiderea004188	K04429
Ssiderea028387	K11810
Ssiderea019848	K22017
Ssiderea001633	K23567
Ssiderea001304	K24768
Ssiderea032684	K06826
Ssiderea055048	K08069
Ssiderea046887	K04683
Ssiderea030990	K10746
Ssiderea029922	K07380
Ssiderea026773	K04210
Ssiderea018823	K15106
Ssiderea051365	K05673
Ssiderea014271	K03841
Ssiderea039141	K12504
Ssiderea016927	K24464
Ssiderea026450	K08375
Ssiderea017517	K06254
Ssiderea034458	K03950
Ssiderea019008	K25709
Ssiderea017593	K04224
Ssiderea011991	K17824
Ssiderea031832	K27310
Ssiderea046209	K08375
Ssiderea042474	K08056
Ssiderea006270	K19511
Ssiderea037844	K05092
Ssiderea010398	K17598
Ssiderea033397	K10169
Ssiderea052614	K18732
Ssiderea026733	K04224
Ssiderea046413	K05108
Ssiderea003004	K05614
Ssiderea026124	K05858
Ssiderea021657	K08465
Ssiderea054404	K01310
Ssiderea026858	K16630
Ssiderea055406	K14072
Ssiderea61557	K14782
Ssiderea047590	K25400
Ssiderea046438	K11253
Ssiderea015567	K03354
Ssiderea046586	K17302
Ssiderea040757	K17341
Ssiderea057815	K05658
Ssiderea050089	K00635
Ssiderea043780	K04919
Ssiderea008954	K10874
Ssiderea021891	K25644
Ssiderea025971	K25358
Ssiderea024883	K01315
Ssiderea039485	K17807
Ssiderea058362	K12844
Ssiderea019650	K05673
Ssiderea057008	K24610
Ssiderea053894	K17701
Ssiderea004944	K04194
Ssiderea027593	K14694
Ssiderea052812	K17411
Ssiderea021699	K22790
Ssiderea005407	K12026
Ssiderea050270	K03654
Ssiderea61690	K12567
Ssiderea014357	K05053
Ssiderea018920	K07436
Ssiderea023253	K09310
Ssiderea039251	K02878
Ssiderea017089	K16532
Ssiderea011474	K08775
Ssiderea042148	K12343
Ssiderea035531	K03241
Ssiderea027761	K13366
Ssiderea050326	K04141
Ssiderea047863	K08003
Ssiderea054077	K12200
Ssiderea021506	K13367
Ssiderea053170	K19467
Ssiderea044691	K18420
Ssiderea010165	K04215
Ssiderea048577	K12132
Ssiderea040255	K04911
Ssiderea026673	K24835
Ssiderea035710	K05313
Ssiderea048043	K24936
Ssiderea047867	K07997
Ssiderea62280	K07497
Ssiderea052434	K15254
Ssiderea003891	K12800
Ssiderea007790	K10153
Ssiderea015205	K10877
Ssiderea009064	K06524
Ssiderea024220	K14018
Ssiderea039916	K06816
Ssiderea053086	K02842
Ssiderea026818	K11997
Ssiderea010391	K04978
Ssiderea050465	K08622
Ssiderea001926	K17341
Ssiderea015325	K08202
Ssiderea021012	K09257
Ssiderea002269	K12805
Ssiderea017860	K11150
Ssiderea005228	K03691
Ssiderea034731	K00344
Ssiderea61998	K23342
Ssiderea046258	K05015
Ssiderea002603	K12567
Ssiderea034220	K14686
Ssiderea043619	K22790
Ssiderea044950	K08462
Ssiderea049923	K00485
Ssiderea004230	K25731
Ssiderea043605	K04892
Ssiderea019335	K09657
Ssiderea034020	K10866
Ssiderea000209	K17816
Ssiderea021327	K12616
Ssiderea038966	K28102
Ssiderea047924	K09848
Ssiderea025446	K02183
Ssiderea000608	K09109
Ssiderea004912	K19363
Ssiderea053669	K07375
Ssiderea020640	K24835
Ssiderea020216	K13443
Ssiderea046073	K17535
Ssiderea036649	K05181
Ssiderea032487	K07426
Ssiderea037781	K07819
Ssiderea034307	K05126
Ssiderea018039	K04255
Ssiderea023562	K10587
Ssiderea048560	K08630
Ssiderea008911	K23113
Ssiderea021840	K13186
Ssiderea048191	K06825
Ssiderea031593	K27391
Ssiderea025274	K06819
Ssiderea021803	K07410
Ssiderea032416	K27694
Ssiderea025218	K20098
Ssiderea050959	K04967
Ssiderea012045	K26437
Ssiderea62910	K07497
Ssiderea005983	K05673
Ssiderea011249	K15284
Ssiderea004080	K04224
Ssiderea010245	K11997
Ssiderea055320	K05840
Ssiderea009127	K24835
Ssiderea004865	K07560
Ssiderea62334	K01025
Ssiderea049321	K15521
Ssiderea013473	K04224
Ssiderea055834	K24794
Ssiderea053291	K24794
Ssiderea023865	K24936
Ssiderea040218	K19360
Ssiderea043987	K10345
Ssiderea042285	K04416
Ssiderea036025	K08889
Ssiderea004800	K08336
Ssiderea021465	K12813
Ssiderea033513	K02151
Ssiderea051885	K27920
Ssiderea016567	K22071
Ssiderea035651	K01802
Ssiderea056314	K05094
Ssiderea053307	K02599
Ssiderea047113	K10419
Ssiderea019807	K05750
Ssiderea020293	K12572
Ssiderea046723	K14457
Ssiderea047901	K10454
Ssiderea029311	K07905
Ssiderea015264	K05673
Ssiderea019648	K05673
Ssiderea025681	K05695
Ssiderea010550	K16762
Ssiderea047367	K08375
Ssiderea032311	K12132
Ssiderea023656	K28054
Ssiderea035018	K08893
Ssiderea003936	K14662
Ssiderea014159	K13912
Ssiderea027796	K19899
Ssiderea000394	K24936
Ssiderea038438	K22388
Ssiderea013666	K04968
Ssiderea029127	K01262
Ssiderea049086	K05673
Ssiderea011972	K16688
Ssiderea047674	K03320
Ssiderea046562	K17458
Ssiderea056923	K08799
Ssiderea004266	K00569
Ssiderea032650	K06826
Ssiderea055977	K10280
Ssiderea020237	K22371
Ssiderea003569	K05692
Ssiderea012976	K14848
Ssiderea031648	K23286
Ssiderea011181	K16857
Ssiderea034238	K21879
Ssiderea047395	K06278
Ssiderea60204	K01020
Ssiderea050440	K26437
Ssiderea058205	K17083
Ssiderea001450	K13356
Ssiderea024178	K01135
Ssiderea013744	K01201
Ssiderea018597	K02320
Ssiderea047709	K25557
Ssiderea010486	K05312
Ssiderea019678	K19382
Ssiderea019698	K09876
Ssiderea001993	K17086
Ssiderea023882	K00344
Ssiderea043733	K04977
Ssiderea030487	K13884
Ssiderea058717	K08961
Ssiderea040916	K17341
Ssiderea014987	K10739
Ssiderea014748	K01672
Ssiderea010275	K04144
Ssiderea052529	K13523
Ssiderea030258	K10642
Ssiderea007062	K04267
Ssiderea047950	K03175
Ssiderea051744	K05387
Ssiderea008267	K08469
Ssiderea032369	K06259
Ssiderea014690	K00910
Ssiderea017882	K15304
Ssiderea037727	K04131
Ssiderea034740	K10260
Ssiderea056004	K20125
Ssiderea040464	K24431
Ssiderea051194	K01267
Ssiderea010582	K04984
Ssiderea056857	K23879
Ssiderea012169	K04362
Ssiderea046466	K24464
Ssiderea015797	K22371
Ssiderea005070	K05198
Ssiderea022198	K00030
Ssiderea055367	K04136
Ssiderea048049	K06826
Ssiderea61122	K11446
Ssiderea035901	K20773
Ssiderea035143	K14434
Ssiderea016584	K05312
Ssiderea026389	K08202
Ssiderea019098	K04422
Ssiderea006002	K22614
Ssiderea048205	K24936
Ssiderea057971	K13352
Ssiderea048495	K09532
Ssiderea052203	K04137
Ssiderea002381	K05120
Ssiderea004794	K15015
Ssiderea053337	K06051
Ssiderea027433	K22754
Ssiderea016914	K24464
Ssiderea003411	K11251
Ssiderea001280	K04458
Ssiderea000182	K15621
Ssiderea006547	K11503
Ssiderea020915	K08859
Ssiderea005253	K00681
Ssiderea003073	K10803
Ssiderea035665	K00121
Ssiderea048659	K01687
Ssiderea59401	K07497
Ssiderea024268	K09223
Ssiderea052755	K08045
Ssiderea004053	K04224
Ssiderea005856	K16308
Ssiderea053242	K10990
Ssiderea028083	K21870
Ssiderea014913	K02358
Ssiderea011917	K11997
Ssiderea62877	K07497
Ssiderea008352	K08638
Ssiderea045868	K05673
Ssiderea024537	K01065
Ssiderea015661	K27918
Ssiderea021873	K00750
Ssiderea010292	K14407
Ssiderea027470	K22754
Ssiderea021233	K27391
Ssiderea039595	K19360
Ssiderea025711	K18032
Ssiderea051581	K09656
Ssiderea055555	K01530
Ssiderea027500	K22754
Ssiderea019358	K19752
Ssiderea007810	K15261
Ssiderea051226	K12897
Ssiderea035424	K22790
Ssiderea055454	K06875
Ssiderea018345	K24722
Ssiderea027801	K24842
Ssiderea030240	K04267
Ssiderea030238	K04150
Ssiderea053654	K19360
Ssiderea001946	K26160
Ssiderea028766	K06826
Ssiderea053128	K06238
Ssiderea042668	K04824
Ssiderea038272	K09276
Ssiderea013917	K01310
Ssiderea008040	K22647
Ssiderea005382	K06628
Ssiderea048997	K01349
Ssiderea015195	K13676
Ssiderea010410	K10752
Ssiderea029734	K24936
Ssiderea046605	K04266
Ssiderea054237	K24936
Ssiderea024209	K21440
Ssiderea049364	K08834
Ssiderea009245	K24070
Ssiderea047995	K19027
Ssiderea034234	K22754
Ssiderea036503	K23924
Ssiderea045220	K10256
Ssiderea010279	K08546
Ssiderea62142	K24437
Ssiderea018989	K11252
Ssiderea025547	K09332
Ssiderea044011	K05181
Ssiderea019621	K04985
Ssiderea007869	K05969
Ssiderea017636	K24359
Ssiderea007521	K05629
Ssiderea033603	K12309
Ssiderea009427	K04378
Ssiderea004408	K05398
Ssiderea026119	K11967
Ssiderea036165	K04205
Ssiderea054019	K17341
Ssiderea022945	K19619
Ssiderea033418	K10169
Ssiderea019768	K16777
Ssiderea015606	K13340
Ssiderea011488	K10443
Ssiderea022866	K17341
Ssiderea046321	K01017
Ssiderea022576	K09341
Ssiderea024181	K01135
Ssiderea040911	K19511
Ssiderea003385	K04239
Ssiderea018630	K04615
Ssiderea046520	K07819
Ssiderea019273	K22987
Ssiderea047876	K00635
Ssiderea002820	K04593
Ssiderea055294	K04628
Ssiderea012621	K25356
Ssiderea056580	K08838
Ssiderea042698	K10595
Ssiderea045185	K16747
Ssiderea035857	K22790
Ssiderea042817	K27887
Ssiderea013756	K25700
Ssiderea056000	K00286
Ssiderea055417	K05046
Ssiderea053428	K02907
Ssiderea027001	K11997
Ssiderea026563	K07755
Ssiderea056813	K17592
Ssiderea054699	K01332
Ssiderea050130	K10061
Ssiderea026667	K11997
Ssiderea046027	K12405
Ssiderea016266	K16506
Ssiderea041454	K02183
Ssiderea017914	K01011
Ssiderea020958	K03333
Ssiderea013687	K22371
Ssiderea043844	K09228
Ssiderea030137	K10645
Ssiderea044495	K11158
Ssiderea038724	K07379
Ssiderea008491	K07427
Ssiderea011154	K08618
Ssiderea046006	K17989
Ssiderea016164	K11253
Ssiderea009632	K02727
Ssiderea042815	K04661
Ssiderea017761	K26153
Ssiderea003767	K23617
Ssiderea029647	K12654
Ssiderea047819	K21763
Ssiderea015268	K17815
Ssiderea051342	K05673
Ssiderea005905	K04224
Ssiderea040573	K14072
Ssiderea018707	K06468
Ssiderea004894	K18258
Ssiderea005922	K24595
Ssiderea009300	K16610
Ssiderea014363	K25201
Ssiderea052339	K03686
Ssiderea021636	K04255
Ssiderea031991	K01053
Ssiderea015640	K09671
Ssiderea042252	K04612
Ssiderea034701	K09428
Ssiderea010305	K04286
Ssiderea018016	K01020
Ssiderea022864	K06491
Ssiderea027549	K23339
Ssiderea002085	K07379
Ssiderea018526	K01639
Ssiderea057450	K05208
Ssiderea057861	K05052
Ssiderea014591	K12882
Ssiderea029670	K04266
Ssiderea026631	K20799
Ssiderea009643	K04445
Ssiderea002761	K05106
Ssiderea050761	K26547
Ssiderea000220	K08074
Ssiderea010436	K20526
Ssiderea035040	K11252
Ssiderea002054	K04606
Ssiderea042141	K05695
Ssiderea053339	K09201
Ssiderea056265	K02493
Ssiderea040239	K17964
Ssiderea014950	K15630
Ssiderea017870	K11150
Ssiderea051789	K12373
Ssiderea045312	K24469
Ssiderea034346	K00965
Ssiderea042103	K05677
Ssiderea033299	K01889
Ssiderea046668	K12863
Ssiderea009403	K21893
Ssiderea016935	K02437
Ssiderea041635	K17508
Ssiderea020197	K19404
Ssiderea62569	K11643
Ssiderea021924	K04142
Ssiderea040446	K17426
Ssiderea035816	K04233
Ssiderea013151	K10283
Ssiderea011557	K17503
Ssiderea038556	K02516
Ssiderea019285	K25730
Ssiderea042408	K22314
Ssiderea055252	K10260
Ssiderea057781	K23542
Ssiderea000539	K24431
Ssiderea010570	K04984
Ssiderea039385	K12028
Ssiderea025999	K04948
Ssiderea023541	K03644
Ssiderea021646	K17257
Ssiderea005593	K06240
Ssiderea007491	K10279
Ssiderea020981	K10406
Ssiderea010604	K13211
Ssiderea009014	K10058
Ssiderea022508	K06793
Ssiderea051691	K04097
Ssiderea012290	K12318
Ssiderea010693	K07422
Ssiderea005509	K10642
Ssiderea053802	K19370
Ssiderea020158	K01473
Ssiderea010501	K06841
Ssiderea010401	K17341
Ssiderea002658	K06753
Ssiderea027933	K06268
Ssiderea039013	K06711
Ssiderea005046	K07952
Ssiderea039912	K04632
Ssiderea006291	K11308
Ssiderea013938	K01061
Ssiderea005457	K11699
Ssiderea049222	K10273
Ssiderea009104	K11493
