Ssiderea243376	K05681
Ssiderea253436	K11716
Ssiderea94897	K17938
Ssiderea237448	K04422
Ssiderea350403	K10348
Ssiderea78503	K12447
Ssiderea92702	K22919
Ssiderea244636	K02599
Ssiderea207110	K03654
Ssiderea229271	K04712
Ssiderea255840	K05175
Ssiderea247978	K19873
Ssiderea167561	K04990
Ssiderea261659	K04984
Ssiderea260797	K05673
Ssiderea262461	K24682
Ssiderea246138	K06642
Ssiderea255961	K10770
Ssiderea255952	K19672
Ssiderea244550	K17592
Ssiderea244473	K01672
Ssiderea248692	K23893
Ssiderea248027	K00357
Ssiderea256790	K23460
Ssiderea233657	K20315
Ssiderea231291	K16469
Ssiderea250918	K05312
Ssiderea254078	K04362
Ssiderea260373	K24677
Ssiderea226762	K14683
Ssiderea242758	K25789
Ssiderea261413	K04717
Ssiderea252406	K07497
Ssiderea239736	K04043
Ssiderea255199	K06944
Ssiderea234875	K08635
Ssiderea248767	K17730
Ssiderea245073	K19672
Ssiderea234206	K15682
Ssiderea301553	K04875
Ssiderea249993	K14719
Ssiderea248509	K22756
Ssiderea250110	K14735
Ssiderea252162	K17279
Ssiderea127836	K12021
Ssiderea261440	K01557
Ssiderea201093	K14206
Ssiderea260786	K18412
Ssiderea259907	K16353
Ssiderea254593	K07883
Ssiderea263007	K14572
Ssiderea229137	K24348
Ssiderea235002	K12586
Ssiderea244481	K09651
Ssiderea227857	K13254
Ssiderea252951	K13121
Ssiderea260462	K15381
Ssiderea261834	K16685
Ssiderea291219	K13762
Ssiderea260251	K01053
Ssiderea241957	K03068
Ssiderea255684	K14964
Ssiderea259452	K05330
Ssiderea247498	K16894
Ssiderea256441	K24739
Ssiderea259870	K00274
Ssiderea263621	K17065
Ssiderea218604	K03232
Ssiderea259247	K10405
Ssiderea339917	K04887
Ssiderea315427	K03691
Ssiderea237040	K15146
Ssiderea231773	K03950
Ssiderea228961	K10407
Ssiderea207703	K20795
Ssiderea251679	K20164
Ssiderea86311	K05673
Ssiderea172062	K13420
Ssiderea254369	K01904
Ssiderea392928	K05768
Ssiderea255827	K11699
Ssiderea260447	K11793
Ssiderea249274	K24387
Ssiderea241566	K25608
Ssiderea19005	K08810
Ssiderea248698	K00252
Ssiderea68125	K03119
Ssiderea261288	K14077
Ssiderea210680	K04377
Ssiderea235090	K24824
Ssiderea255424	K25550
Ssiderea263097	K13184
Ssiderea236513	K20878
Ssiderea256983	K23847
Ssiderea257517	K21441
Ssiderea262119	K19730
Ssiderea262608	K25203
Ssiderea252729	K25425
Ssiderea206093	K01620
Ssiderea255293	K18417
Ssiderea257643	K08076
Ssiderea260823	K19703
Ssiderea312206	K08734
Ssiderea245871	K02183
Ssiderea117791	K12373
Ssiderea224125	K16467
Ssiderea243206	K09448
Ssiderea346962	K13411
Ssiderea240365	K24742
Ssiderea124898	K03952
Ssiderea257095	K17849
Ssiderea294009	K16726
Ssiderea255184	K11978
Ssiderea239538	K01285
Ssiderea254376	K11839
Ssiderea253778	K08955
Ssiderea260440	K01379
Ssiderea253491	K07869
Ssiderea244177	K07375
Ssiderea481611	K14572
Ssiderea242418	K21919
Ssiderea223087	K24646
Ssiderea259825	K05330
Ssiderea252862	K24822
Ssiderea328380	K15255
Ssiderea259749	K01332
Ssiderea232463	K04079
Ssiderea249766	K02367
Ssiderea259377	K11540
Ssiderea243418	K03020
Ssiderea263382	K24932
Ssiderea220357	K09366
Ssiderea257075	K17257
Ssiderea256382	K18529
Ssiderea229431	K10158
Ssiderea237972	K20027
Ssiderea230589	K00933
Ssiderea213698	K08066
Ssiderea247166	K01473
Ssiderea263038	K22910
Ssiderea231148	K13125
Ssiderea253161	K13616
Ssiderea263083	K10645
Ssiderea226341	K14411
Ssiderea246176	K04905
Ssiderea232566	K14692
Ssiderea255029	K16315
Ssiderea254181	K23963
Ssiderea246611	K00471
Ssiderea243261	K14437
Ssiderea260724	K05291
Ssiderea294211	K15377
Ssiderea446929	K10408
Ssiderea252663	K13697
Ssiderea258372	K15305
Ssiderea405252	K01667
Ssiderea133025	K13240
Ssiderea258674	K13096
Ssiderea367660	K02985
Ssiderea263687	K12805
Ssiderea246062	K13886
Ssiderea199052	K02887
Ssiderea214294	K13516
Ssiderea257720	K18757
Ssiderea247191	K13248
Ssiderea115090	K09109
Ssiderea247139	K10875
Ssiderea251147	K04986
Ssiderea190971	K08545
Ssiderea217610	K14327
Ssiderea249321	K00344
Ssiderea103116	K01283
Ssiderea230439	K19473
Ssiderea260875	K15631
Ssiderea253334	K17608
Ssiderea255608	K01540
Ssiderea258262	K24942
Ssiderea368436	K01251
Ssiderea229721	K16855
Ssiderea256531	K11967
Ssiderea228285	K01758
Ssiderea251365	K19953
Ssiderea262136	K18592
Ssiderea262837	K15255
Ssiderea386250	K04499
Ssiderea253060	K19525
Ssiderea248792	K00059
Ssiderea260400	K23569
Ssiderea236120	K14819
Ssiderea258970	K04382
Ssiderea239574	K04649
Ssiderea262937	K11592
Ssiderea259118	K24332
Ssiderea257394	K06842
Ssiderea249500	K11367
Ssiderea252031	K16302
Ssiderea221772	K11969
Ssiderea140672	K02981
Ssiderea248927	K06674
Ssiderea259046	K11866
Ssiderea238857	K12385
Ssiderea263316	K18424
Ssiderea254264	K12865
Ssiderea222587	K02734
Ssiderea251960	K19751
Ssiderea238232	K05702
Ssiderea260551	K04592
Ssiderea255151	K02604
Ssiderea250788	K20103
Ssiderea262027	K04375
Ssiderea259299	K25449
Ssiderea236274	K20120
Ssiderea232411	K08202
Ssiderea252128	K05312
Ssiderea237244	K24642
Ssiderea221270	K11501
Ssiderea260862	K05208
Ssiderea248878	K03022
Ssiderea253587	K01620
Ssiderea245244	K12310
Ssiderea258349	K12572
Ssiderea253554	K03066
Ssiderea256033	K19828
Ssiderea257655	K15559
Ssiderea261726	K06185
Ssiderea262212	K11205
Ssiderea239913	K17458
Ssiderea249469	K11141
Ssiderea255638	K16832
Ssiderea247559	K08337
Ssiderea258462	K08621
Ssiderea256956	K20281
Ssiderea261488	K23049
Ssiderea235953	K04136
Ssiderea255743	K18809
Ssiderea255818	K11492
Ssiderea250867	K04603
Ssiderea248160	K04097
Ssiderea227392	K24936
Ssiderea235546	K03691
Ssiderea259440	K05655
Ssiderea192825	K13872
Ssiderea67934	K20176
Ssiderea260490	K19360
Ssiderea157631	K23949
Ssiderea252736	K11163
Ssiderea295543	K22145
Ssiderea262179	K11838
Ssiderea198819	K05357
Ssiderea263141	K00784
Ssiderea261687	K17286
Ssiderea162836	K08960
Ssiderea213550	K17570
Ssiderea259351	K10891
Ssiderea263475	K10382
Ssiderea238400	K11278
Ssiderea234148	K19917
Ssiderea233023	K08024
Ssiderea214474	K00710
Ssiderea254195	K18134
Ssiderea250484	K19373
Ssiderea263600	K00456
Ssiderea232739	K09640
Ssiderea236790	K09203
Ssiderea281121	K10407
Ssiderea224383	K10879
Ssiderea257454	K24524
Ssiderea261606	K00019
Ssiderea244363	K06698
Ssiderea247028	K12471
Ssiderea163724	K17307
Ssiderea244511	K10380
Ssiderea228558	K24142
Ssiderea248074	K15837
Ssiderea262278	K24740
Ssiderea216312	K09397
Ssiderea256698	K13126
Ssiderea125489	K06711
Ssiderea257322	K19683
Ssiderea258923	K11273
Ssiderea256583	K07515
Ssiderea260023	K10608
Ssiderea259064	K20689
Ssiderea261299	K06837
Ssiderea246021	K05312
Ssiderea227590	K11096
Ssiderea253079	K04854
Ssiderea298853	K17588
Ssiderea250185	K20068
Ssiderea261035	K04967
Ssiderea152235	K01176
Ssiderea261983	K21776
Ssiderea209719	K10408
Ssiderea202998	K09848
Ssiderea257005	K03934
Ssiderea261330	K12733
Ssiderea250308	K12891
Ssiderea241780	K04809
Ssiderea256152	K23909
Ssiderea232155	K17403
Ssiderea252553	K01008
Ssiderea235251	K08892
Ssiderea184452	K23588
Ssiderea236954	K22866
Ssiderea252509	K15015
Ssiderea357455	K12476
Ssiderea250121	K09260
Ssiderea251645	K14050
Ssiderea236610	K00933
Ssiderea197015	K25647
Ssiderea226513	K24660
Ssiderea258121	K14846
Ssiderea222369	K24431
Ssiderea238144	K14962
Ssiderea258596	K01080
Ssiderea243466	K24887
Ssiderea255049	K03165
Ssiderea247774	K02580
Ssiderea243622	K12873
Ssiderea235283	K24437
Ssiderea252595	K23790
Ssiderea250250	K04615
Ssiderea246542	K11971
Ssiderea245695	K15283
Ssiderea253937	K01315
Ssiderea262374	K18405
Ssiderea263389	K22659
Ssiderea237498	K11836
Ssiderea231417	K18398
Ssiderea57889	K04949
Ssiderea249158	K14819
Ssiderea256307	K01084
Ssiderea263148	K20196
Ssiderea250754	K02514
Ssiderea255671	K08633
Ssiderea229379	K09070
Ssiderea242975	K15445
Ssiderea249626	K13101
Ssiderea242874	K03782
Ssiderea250518	K23500
Ssiderea262942	K05665
Ssiderea262342	K10421
Ssiderea220748	K20045
Ssiderea252392	K09355
Ssiderea247350	K09680
Ssiderea243727	K04239
Ssiderea263607	K08739
Ssiderea258997	K12874
Ssiderea159809	K10435
Ssiderea236254	K08031
Ssiderea340008	K12323
Ssiderea233260	K12373
Ssiderea244744	K07359
Ssiderea248316	K12482
Ssiderea254747	K18384
Ssiderea216089	K08844
Ssiderea239614	K18212
Ssiderea250538	K08892
Ssiderea251916	K16803
Ssiderea237689	K22755
Ssiderea249787	K10744
Ssiderea238007	K11455
Ssiderea261793	K08840
Ssiderea244418	K01733
Ssiderea255870	K16746
Ssiderea179334	K12879
Ssiderea246272	K07497
Ssiderea261217	K08341
Ssiderea244252	K00290
Ssiderea251491	K24020
Ssiderea258568	K17341
Ssiderea258140	K12878
Ssiderea258249	K01324
Ssiderea251638	K06252
Ssiderea261920	K00889
Ssiderea224288	K10185
Ssiderea82211	K05516
Ssiderea260386	K13619
Ssiderea249026	K01230
Ssiderea255918	K17461
Ssiderea169281	K13108
Ssiderea251077	K15199
Ssiderea230918	K24675
Ssiderea255775	K05546
Ssiderea263150	K19025
Ssiderea248981	K08069
Ssiderea233028	K18592
Ssiderea262358	K01206
Ssiderea236656	K13708
Ssiderea259944	K01061
Ssiderea232283	K10457
Ssiderea104920	K04967
Ssiderea260104	K02184
Ssiderea260300	K16506
Ssiderea197702	K10408
Ssiderea262662	K18668
Ssiderea254972	K16311
Ssiderea251037	K17095
Ssiderea255377	K10624
Ssiderea238596	K16467
Ssiderea223523	K10529
Ssiderea252078	K05657
Ssiderea221466	K13420
Ssiderea250375	K18080
Ssiderea254668	K04984
Ssiderea251349	K19863
Ssiderea241910	K05034
Ssiderea250284	K25839
Ssiderea255985	K23499
Ssiderea233068	K16289
Ssiderea253151	K12821
Ssiderea261871	K01127
Ssiderea258608	K17404
Ssiderea261547	K11446
Ssiderea219720	K16342
Ssiderea259530	K10366
Ssiderea250656	K12827
Ssiderea237404	K15178
Ssiderea257754	K07937
Ssiderea249721	K03544
Ssiderea252911	K15010
Ssiderea250028	K15377
Ssiderea250580	K09409
Ssiderea260705	K10595
Ssiderea256576	K00744
Ssiderea251995	K24735
Ssiderea262808	K08187
Ssiderea261634	K04430
Ssiderea219615	K03781
Ssiderea135583	K09014
Ssiderea377	K15264
Ssiderea241446	K07305
Ssiderea227056	K23336
Ssiderea322424	K03648
Ssiderea239759	K14404
Ssiderea209769	K12164
Ssiderea241530	K20697
Ssiderea186490	K07575
Ssiderea263080	K21358
Ssiderea231219	K24418
Ssiderea256185	K06691
Ssiderea253539	K01847
Ssiderea221010	K01897
Ssiderea250082	K07941
Ssiderea185113	K06180
Ssiderea262154	K00857
Ssiderea263764	K06491
Ssiderea255728	K17907
Ssiderea231122	K16857
Ssiderea260183	K00901
Ssiderea124701	K03164
Ssiderea260757	K04348
Ssiderea238153	K06633
Ssiderea237868	K22078
Ssiderea260188	K04392
Ssiderea234841	K17691
Ssiderea260892	K03006
Ssiderea219640	K17894
Ssiderea105395	K03231
Ssiderea249788	K09848
Ssiderea235103	K24736
Ssiderea249800	K01873
Ssiderea249807	K18467
Ssiderea92017	K02262
Ssiderea257179	K00999
Ssiderea228571	K05764
Ssiderea262101	K00471
Ssiderea322748	K02427
Ssiderea262811	K08838
Ssiderea217374	K10260
Ssiderea254138	K02579
Ssiderea261616	K18204
Ssiderea256346	K12856
Ssiderea251031	K10479
Ssiderea206888	K09877
Ssiderea243054	K25291
Ssiderea249823	K11979
Ssiderea257360	K00710
Ssiderea251945	K15363
Ssiderea259772	K17495
Ssiderea188628	K02433
Ssiderea243369	K20179
Ssiderea260273	K16172
Ssiderea251178	K07955
Ssiderea248437	K14026
Ssiderea259289	K04507
Ssiderea242044	K05208
Ssiderea256368	K03943
Ssiderea243605	K12035
Ssiderea221817	K09346
Ssiderea258045	K15498
Ssiderea243104	K20363
Ssiderea261994	K21893
Ssiderea253320	K11478
Ssiderea236205	K00750
Ssiderea251405	K01756
Ssiderea21409	K01539
Ssiderea248591	K12232
Ssiderea233451	K05665
Ssiderea255003	K18084
Ssiderea218794	K08660
Ssiderea258604	K06236
Ssiderea260944	K01528
Ssiderea246321	K08076
Ssiderea245215	K09510
Ssiderea233005	K24502
Ssiderea263374	K15203
Ssiderea200390	K01176
Ssiderea247299	K24469
Ssiderea261621	K17923
Ssiderea251614	K09272
Ssiderea68514	K01349
Ssiderea258696	K12188
Ssiderea125103	K20819
Ssiderea243432	K04702
Ssiderea244031	K13010
Ssiderea262734	K21853
Ssiderea228876	K04307
Ssiderea243988	K12662
Ssiderea295262	K01802
Ssiderea258938	K10349
Ssiderea263123	K20780
Ssiderea227913	K23330
Ssiderea339261	K08874
Ssiderea245868	K12323
Ssiderea64527	K06240
Ssiderea103797	K11594
Ssiderea223478	K08073
Ssiderea260566	K24135
Ssiderea256399	K08832
Ssiderea377805	K16681
Ssiderea243238	K10407
Ssiderea220963	K25795
Ssiderea254958	K19026
Ssiderea256044	K09232
Ssiderea306968	K06515
Ssiderea263603	K18040
Ssiderea214261	K24091
Ssiderea300355	K00799
Ssiderea257806	K20724
Ssiderea260340	K00772
Ssiderea218582	K08770
Ssiderea256047	K10421
Ssiderea257531	K14072
Ssiderea258685	K06834
Ssiderea225906	K05614
Ssiderea255480	K07151
Ssiderea257389	K10408
Ssiderea256519	K10688
Ssiderea245362	K00059
Ssiderea255916	K01192
Ssiderea262560	K13194
Ssiderea263564	K20282
Ssiderea277450	K13411
Ssiderea253238	K23820
Ssiderea255155	K08621
Ssiderea247214	K20093
Ssiderea262999	K00327
Ssiderea254516	K11669
Ssiderea259683	K13139
Ssiderea242090	K23728
Ssiderea21830	K02132
Ssiderea248775	K15430
Ssiderea245829	K05190
Ssiderea262318	K25065
Ssiderea259591	K23544
Ssiderea256282	K00910
Ssiderea383926	K00933
Ssiderea239691	K03109
Ssiderea251837	K07766
Ssiderea247447	K06670
Ssiderea246275	K23337
Ssiderea258106	K11862
Ssiderea193149	K17935
Ssiderea263232	K07497
Ssiderea200567	K11323
Ssiderea250493	K20719
Ssiderea260781	K16194
Ssiderea231668	K09641
Ssiderea254020	K17598
Ssiderea247546	K04615
Ssiderea252605	K02168
Ssiderea259643	K10691
Ssiderea257155	K19755
Ssiderea235691	K06629
Ssiderea204559	K09503
Ssiderea259715	K14079
Ssiderea255495	K12872
Ssiderea223468	K04230
Ssiderea263064	K19721
Ssiderea288800	K01201
Ssiderea247994	K09048
Ssiderea241263	K10464
Ssiderea262831	K12047
Ssiderea125162	K10734
Ssiderea153891	K02206
Ssiderea258852	K16726
Ssiderea259837	K00262
Ssiderea224284	K13485
Ssiderea259231	K01201
Ssiderea252057	K08797
Ssiderea246463	K04634
Ssiderea241213	K08770
Ssiderea217735	K10903
Ssiderea259306	K11279
Ssiderea180262	K06637
Ssiderea261577	K05034
Ssiderea247012	K01113
Ssiderea214382	K03847
Ssiderea254066	K07930
Ssiderea255268	K16288
Ssiderea230455	K17494
Ssiderea261308	K17256
Ssiderea261630	K12842
Ssiderea361798	K17279
Ssiderea243310	K12757
Ssiderea246006	K24835
Ssiderea253897	K08775
Ssiderea246437	K09641
Ssiderea7784	K09627
Ssiderea124546	K09452
Ssiderea210459	K11593
Ssiderea179061	K02953
Ssiderea239604	K25426
Ssiderea244747	K04443
Ssiderea260485	K12859
Ssiderea260672	K01349
Ssiderea261345	K07520
Ssiderea248557	K20029
Ssiderea152973	K20294
Ssiderea262257	K10464
Ssiderea250666	K03392
Ssiderea252370	K23544
Ssiderea224893	K06180
Ssiderea253603	K23405
Ssiderea174422	K08073
Ssiderea241657	K07497
Ssiderea250857	K01469
Ssiderea251133	K26006
Ssiderea258537	K09186
Ssiderea249472	K11373
Ssiderea261369	K02147
Ssiderea252806	K17943
Ssiderea164653	K04600
Ssiderea262974	K00875
Ssiderea227181	K24469
Ssiderea242473	K04854
Ssiderea100532	K04606
Ssiderea221796	K02930
Ssiderea258168	K20649
Ssiderea240155	K12668
Ssiderea223332	K19027
Ssiderea232627	K12847
Ssiderea246152	K02735
Ssiderea236302	K07739
Ssiderea256338	K24419
Ssiderea261172	K08375
Ssiderea256522	K08518
Ssiderea217617	K23720
Ssiderea250398	K11463
Ssiderea263346	K12021
Ssiderea195898	K11592
Ssiderea248759	K05312
Ssiderea260241	K11468
Ssiderea47503	K23544
Ssiderea237810	K03355
Ssiderea152948	K15377
Ssiderea254054	K00974
Ssiderea187061	K24893
Ssiderea247692	K19993
Ssiderea201747	K05051
Ssiderea24631	K11188
Ssiderea258874	K17613
Ssiderea258446	K19573
Ssiderea221934	K11728
Ssiderea255750	K17495
Ssiderea241493	K08076
Ssiderea234337	K02881
Ssiderea262150	K10477
Ssiderea263209	K24936
Ssiderea256920	K08465
Ssiderea221344	K06816
Ssiderea245978	K13116
Ssiderea217973	K25493
Ssiderea254556	K09326
Ssiderea255487	K01966
Ssiderea239191	K03595
Ssiderea250257	K16533
Ssiderea259087	K18081
Ssiderea233650	K25452
Ssiderea254703	K15084
Ssiderea298448	K02183
Ssiderea250846	K06997
Ssiderea251129	K14388
Ssiderea261315	K06171
Ssiderea186166	K01349
Ssiderea254675	K24229
Ssiderea236904	K11699
Ssiderea243779	K12373
Ssiderea239275	K00286
Ssiderea251042	K11153
Ssiderea253678	K24909
Ssiderea263206	K04362
Ssiderea242516	K06792
Ssiderea51887	K12323
Ssiderea252035	K18283
Ssiderea242186	K25700
Ssiderea237090	K23664
Ssiderea260164	K03320
Ssiderea204739	K19526
Ssiderea258485	K04679
Ssiderea243348	K09553
Ssiderea88354	K01408
Ssiderea257628	K07190
Ssiderea52018	K24464
Ssiderea223211	K14326
Ssiderea218771	K09627
Ssiderea246738	K06252
Ssiderea222454	K24134
Ssiderea261893	K18411
Ssiderea242652	K15208
Ssiderea249505	K17607
Ssiderea246337	K24523
Ssiderea222014	K02997
Ssiderea262739	K25615
Ssiderea230887	K23504
Ssiderea263462	K17916
Ssiderea251651	K13646
Ssiderea261682	K09396
Ssiderea227211	K03665
Ssiderea222682	K13513
Ssiderea247587	K01444
Ssiderea320657	K02993
Ssiderea236484	K17307
Ssiderea210293	K18405
Ssiderea257673	K15157
Ssiderea248739	K08813
Ssiderea263242	K10408
Ssiderea232375	K12833
Ssiderea62886	K02866
Ssiderea285805	K00789
Ssiderea250584	K00871
Ssiderea189307	K02877
Ssiderea249328	K18025
Ssiderea247227	K14388
Ssiderea245277	K06704
Ssiderea243163	K08991
Ssiderea261186	K11417
Ssiderea239447	K14075
Ssiderea260479	K15259
Ssiderea261275	K17916
Ssiderea245010	K24148
Ssiderea246623	K08764
Ssiderea232684	K22864
Ssiderea240096	K25709
Ssiderea172355	K07428
Ssiderea69161	K10382
Ssiderea235439	K02320
Ssiderea215297	K10638
Ssiderea260720	K16458
Ssiderea247615	K10644
Ssiderea242854	K03283
Ssiderea255955	K23029
Ssiderea238436	K08133
Ssiderea263431	K15322
Ssiderea103776	K09174
Ssiderea238827	K03037
Ssiderea24010	K10380
Ssiderea262501	K13811
Ssiderea256096	K22559
Ssiderea236183	K10661
Ssiderea256995	K19948
Ssiderea254131	K13912
Ssiderea256978	K22531
Ssiderea250438	K09228
Ssiderea355156	K06689
Ssiderea261262	K19360
Ssiderea254910	K11426
Ssiderea250341	K13203
Ssiderea251902	K11713
Ssiderea223044	K11462
Ssiderea254850	K08726
Ssiderea226991	K22790
Ssiderea248014	K12229
Ssiderea259056	K23215
Ssiderea260731	K06095
Ssiderea249115	K15789
Ssiderea403020	K04988
Ssiderea230533	K01466
Ssiderea186680	K04798
Ssiderea233136	K10637
Ssiderea236440	K19906
Ssiderea247263	K09089
Ssiderea255162	K01409
Ssiderea256929	K19371
Ssiderea239385	K18470
Ssiderea255304	K23605
Ssiderea262542	K05695
Ssiderea256196	K10408
Ssiderea231964	K04905
Ssiderea252012	K05094
Ssiderea244591	K10380
Ssiderea323372	K07126
Ssiderea257409	K18261
Ssiderea250320	K02583
Ssiderea255143	K14354
Ssiderea291737	K14326
Ssiderea259469	K02908
Ssiderea211886	K11997
Ssiderea260906	K08465
Ssiderea262950	K15259
Ssiderea442640	K17266
Ssiderea212494	K08765
Ssiderea237343	K05129
Ssiderea244735	K11800
Ssiderea252957	K11529
Ssiderea238819	K12460
Ssiderea225974	K19009
Ssiderea252294	K04682
Ssiderea239214	K17805
Ssiderea242784	K09321
Ssiderea223889	K20309
Ssiderea212143	K04148
Ssiderea181824	K10408
Ssiderea225879	K11655
Ssiderea263260	K05126
Ssiderea259476	K16576
Ssiderea228122	K23581
Ssiderea254151	K23893
Ssiderea247485	K13528
Ssiderea254307	K18914
Ssiderea257402	K09494
Ssiderea241879	K22754
Ssiderea247726	K07497
Ssiderea76427	K25895
Ssiderea76420	K10407
Ssiderea248670	K18674
Ssiderea233410	K10402
Ssiderea171139	K05052
Ssiderea248726	K17597
Ssiderea257459	K24064
Ssiderea236575	K09530
Ssiderea252684	K08074
Ssiderea211323	K01074
Ssiderea236068	K02370
Ssiderea260281	K21440
Ssiderea262946	K14455
Ssiderea238310	K17906
Ssiderea124364	K24427
Ssiderea256421	K20181
Ssiderea359727	K05034
Ssiderea248309	K24506
Ssiderea226496	K05858
Ssiderea256548	K15113
Ssiderea223584	K13251
Ssiderea237836	K21914
Ssiderea255528	K01116
Ssiderea201732	K11438
Ssiderea232089	K24733
Ssiderea254887	K25806
Ssiderea259525	K14552
Ssiderea257583	K00274
Ssiderea255972	K16862
Ssiderea104531	K08378
Ssiderea258152	K10772
Ssiderea226686	K02984
Ssiderea254392	K10357
Ssiderea257257	K05940
Ssiderea262209	K13515
Ssiderea260836	K12493
Ssiderea260656	K00485
Ssiderea205537	K01316
Ssiderea246039	K19267
Ssiderea164750	K16506
Ssiderea250809	K16479
Ssiderea249950	K10159
Ssiderea215094	K11977
Ssiderea233435	K10279
Ssiderea257885	K00294
Ssiderea254421	K21988
Ssiderea306685	K02995
Ssiderea243633	K16308
Ssiderea221919	K03635
Ssiderea251435	K07923
Ssiderea236528	K25474
Ssiderea240237	K06711
Ssiderea246811	K06127
Ssiderea255450	K22383
Ssiderea253953	K01950
Ssiderea260193	K07204
Ssiderea262717	K19403
Ssiderea107836	K10307
Ssiderea240713	K16462
Ssiderea235006	K12739
Ssiderea251388	K09608
Ssiderea207542	K12035
Ssiderea230893	K02156
Ssiderea251311	K09275
Ssiderea260616	K05673
Ssiderea258127	K05643
Ssiderea256773	K23297
Ssiderea250262	K03341
Ssiderea252813	K08489
Ssiderea261156	K23092
Ssiderea258139	K24942
Ssiderea262182	K18401
Ssiderea231632	K14402
Ssiderea214289	K21891
Ssiderea200416	K17579
Ssiderea255470	K04649
Ssiderea253178	K23214
Ssiderea252848	K02258
Ssiderea201698	K24482
Ssiderea214004	K02981
Ssiderea230753	K10791
Ssiderea255629	K24509
Ssiderea260507	K07432
Ssiderea260156	K13103
Ssiderea255412	K16449
Ssiderea197973	K02213
Ssiderea225654	K02985
Ssiderea250409	K06180
Ssiderea262744	K04887
Ssiderea180782	K23847
Ssiderea263508	K10691
Ssiderea259431	K10260
Ssiderea262610	K24734
Ssiderea216710	K11991
Ssiderea250445	K13867
Ssiderea163621	K09349
Ssiderea252348	K13221
Ssiderea227905	K06180
Ssiderea254872	K17430
Ssiderea215417	K02991
Ssiderea248602	K02156
Ssiderea250365	K01794
Ssiderea144918	K12021
Ssiderea209919	K02355
Ssiderea237908	K04150
Ssiderea80955	K17866
Ssiderea247939	K01118
Ssiderea257146	K22644
Ssiderea141530	K02945
Ssiderea259552	K24054
Ssiderea254342	K00963
Ssiderea240284	K10405
Ssiderea227619	K21772
Ssiderea258851	K17544
Ssiderea243678	K06594
Ssiderea247762	K13157
Ssiderea214524	K08205
Ssiderea234293	K16506
Ssiderea258609	K02519
Ssiderea256159	K23705
Ssiderea258053	K19219
Ssiderea260974	K12488
Ssiderea250836	K24779
Ssiderea198864	K05094
Ssiderea261864	K20053
Ssiderea205634	K02183
Ssiderea242217	K03942
Ssiderea247969	K20411
Ssiderea256403	K20194
Ssiderea262749	K24404
Ssiderea208889	K19363
Ssiderea186130	K03120
Ssiderea261627	K07497
Ssiderea234714	K15103
Ssiderea253582	K19499
Ssiderea252269	K13137
Ssiderea244202	K18666
Ssiderea242861	K24098
Ssiderea253141	K10696
Ssiderea228327	K04267
Ssiderea253739	K11864
